u,v,weight
PARD6A,ASH1L,1.0
PARD6A,PARD3,1.0
PARD6A,DPP9,1.0
GRB2,GAB1,1.0
GRB2,EGFR,1.0
GRB2,EGF,1.0
GRB2,PIK3CA,1.0
GRB2,PIK3R1,1.0
GRB2,SRC,1.0
GRB2,PXN,1.0
GRB2,KPNA2,1.0
GRB2,SMARCA5,1.0
GRB2,BRCA2,1.0
GRB2,XRCC6,1.0
GRB2,HEXB,1.0
GRB2,SOS1,1.0
GRB2,TSC2,1.0
GRB2,TPX2,1.0
GRB2,CDK5R1,1.0
GRB2,TFAP2A,1.0
GRB2,ESR1,1.0
GRB2,SMAD3,1.0
GRB2,FASLG,1.0
GRB2,TNFRSF1A,1.0
GRB2,NGFR,1.0
GRB2,BAD,1.0
GRB2,PAK2,1.0
GRB2,CAPZB,1.0
GRB2,DROSHA,1.0
GRB2,BAZ2A,1.0
GRB2,TF,1.0
GRB2,PIK3CB,1.0
GRB2,PIK3R2,1.0
GRB2,PIK3R3,1.0
GRB2,PIK3CG,1.0
GRB2,PTPN13,1.0
GRB2,GAB2,1.0
GRB2,PTPN6,1.0
GRB2,PTPN11,1.0
GRB2,KDR,1.0
GRB2,ANXA2,1.0
GRB2,ITCH,1.0
GRB2,GABBR1,1.0
GRB2,TNPO1,1.0
GRB2,INSR,1.0
GRB2,IL2RB,1.0
GRB2,JAK1,1.0
GRB2,IL2RG,1.0
GRB2,PTK2B,1.0
GRB2,JAK2,1.0
GRB2,CBL,1.0
GRB2,B2M,1.0
GRB2,LCP2,1.0
GRB2,SPRY2,1.0
GRB2,DAB2,1.0
GRB2,BIN1,1.0
GRB2,FOXH1,1.0
GRB2,S100A9,1.0
GRB2,S100A8,1.0
GRB2,GSTP1,1.0
GRB2,YWHAE,1.0
GRB2,ACTN1,1.0
GRB2,ITGA6,1.0
GRB2,ITGB4,1.0
GRB2,FGFR1,1.0
GRB2,ITGA2B,1.0
GRB2,KHDRBS1,1.0
GRB2,ARAP1,1.0
GRB2,DOK1,1.0
GRB2,PTPN1,1.0
GRB2,YWHAZ,1.0
GRB2,ITGA4,1.0
GRB2,TEK,1.0
GRB2,INPP5D,1.0
GRB2,PLCG1,1.0
GRB2,PPIA,1.0
GRB2,GAD1,1.0
GRB2,FLNB,1.0
GRB2,TEC,1.0
GRB2,VAV1,1.0
GRB2,BLNK,1.0
GRB2,FLT3,1.0
GRB2,GHR,1.0
GRB2,PAG1,1.0
