u,v,weight
MTA2,FKBP3,1.0
MTA2,NACC2,1.0
MTA2,MBD3,1.0
MTA2,GATAD2A,1.0
MTA2,GPHN,1.0
MTA2,TSC22D3,1.0
MTA2,TBP,1.0
MTA2,EHBP1L1,1.0
MTA2,RFX3,1.0
MTA2,PPP4R1,1.0
MTA2,ZEB2,1.0
MTA2,PHF20L1,1.0
MTA2,BCL11B,1.0
MTA2,PIMREG,1.0
MTA2,MBD3L1,1.0
MTA2,MBD3L2,1.0
MTA2,CHD4,1.0
MTA2,GATAD1,1.0
MTA2,TTF1,1.0
MTA2,ZNF827,1.0
MTA2,SATB1,1.0
MTA2,UBTF,1.0
MTA2,XYLT2,1.0
MTA2,SAP30,1.0
MTA2,CCDC69,1.0
MTA2,CGB2,1.0
MTA2,ZGPAT,1.0
MTA2,ZFPM1,1.0
MTA2,ZMYND8,1.0
MTA2,RABEP2,1.0
MTNR1A,RAB10,1.0
MTNR1A,BAZ1B,1.0
MTNR1A,GATAD2B,1.0
MTNR1A,CTPS2,1.0
MTNR1A,EMD,1.0
MTNR1A,LPP,1.0
MTNR1A,IRS4,1.0
MTNR1A,LRRC59,1.0
MTNR1A,TRIP12,1.0
MTNR1A,EXOC1,1.0
MTNR1A,GNAI1,1.0
MTNR1A,CLASP1,1.0
MTNR1A,KLHL20,1.0
MTNR1A,USP32,1.0
MTNR1A,GFPT2,1.0
MTNR1A,ARHGEF12,1.0
MTNR1A,ENO2,1.0
MTNR1A,KLHL5,1.0
MTNR1A,RTRAF,1.0
MTNR1A,NASP,1.0
MTNR1A,GNG2,1.0
MTNR1A,CXCR4,1.0
MTNR1A,RGS12,1.0
MTNR1A,STXBP1,1.0
MTNR1A,CACNA1B,1.0
MTNR1A,BAZ1A,1.0
MTNR1A,FSTL1,1.0
MTNR1A,GNAI3,1.0
MTNR1A,IPO9,1.0
MTNR1A,PAXIP1,1.0
MTNR1A,GEMIN2,1.0
MTNR1A,GNB4,1.0
MTNR1A,NAP1L4,1.0
MTNR1A,SLC30A1,1.0
MTNR1A,WAPL,1.0
MTNR1A,CCL19,1.0
MTNR1A,NAP1L1,1.0
MTNR1A,CXCL11,1.0
MTNR1A,FLNA,1.0
MTNR1A,RBM39,1.0
MTNR1A,ASAP3,1.0
MTNR1A,HNRNPH1,1.0
MTNR1A,CXCL10,1.0
MTNR1A,MCHR2,1.0
MTNR1A,SAA1,1.0
MTNR1A,NMUR2,1.0
MTNR1A,PLCB2,1.0
MTNR1A,PLCB1,1.0
MTNR1A,ADCY1,1.0
MTNR1A,ADCY6,1.0
MTNR1A,ADCY8,1.0
MTNR1A,ADCY9,1.0
MTNR1A,RLN3,1.0
MTNR1A,ADCY7,1.0
MTNR1A,ADCY4,1.0
MTNR1A,ADCY5,1.0
MTNR1A,PLCB3,1.0
MTNR1A,PIK3CG,1.0
MTNR1A,ADCY2,1.0
MTNR1A,ADORA2B,1.0
MTNR1A,POMC,1.0
MTNR1A,ADORA2A,1.0
MTNR1A,HCAR3,1.0
MTNR1A,HTR1A,1.0
MTNR1A,TAS2R40,1.0
MTNR1A,OPRD1,1.0
MTNR1A,HTR5A,1.0
MTNR1A,SST,1.0
MTNR1A,SSTR2,1.0
MTNR1A,P2RY4,1.0
MTNR1A,CCL27,1.0
MTNR1A,CCL16,1.0
MTNR1A,ADORA1,1.0
MTNR1A,CCL25,1.0
MTNR1A,TAS2R60,1.0
MTNR1A,NPBWR2,1.0
MTNR1A,CXCR6,1.0
MTNR1A,TAS2R38,1.0
MTNR1A,TAS2R20,1.0
MTNR1A,CXCL12,1.0
MTNR1A,SSTR4,1.0
MTNR1A,HEBP1,1.0
MTNR1A,CXCL13,1.0
MTNR1A,C3,1.0
MTNR1A,CCR2,1.0
MTNR1A,NPB,1.0
MTNR1A,CXCL1,1.0
MTNR1A,C5,1.0
MTNR1A,CXCR1,1.0
MTNR1A,HTR1E,1.0
MTNR1A,SUCNR1,1.0
MTNR1A,TAS2R43,1.0
MTNR1A,CCR6,1.0
MTNR1A,NPW,1.0
MTNR1A,HCAR1,1.0
MTNR1A,SSTR1,1.0
MTNR1A,TAS2R9,1.0
MTNR1A,TAS2R5,1.0
MTNR1A,PF4,1.0
MTNR1A,TAS2R46,1.0
MTNR1A,PDYN,1.0
MTNR1A,TAS2R13,1.0
MTNR1A,GNA13,1.0
MTNR1A,ARHGEF1,1.0
MTNR1A,GNA12,1.0
MTNR1A,MPDZ,1.0
MTNR1A,YWHAB,1.0
MTNR1A,CUL7,1.0
MTNR1A,MMP2,1.0
MTNR1A,CCL20,1.0
MTNR1A,AGTR1,1.0
MTNR1A,NMUR1,1.0
MTNR1A,NMU,1.0
MTNR1A,KNG1,1.0
MTNR1A,BDKRB2,1.0
MTNR1A,CCR4,1.0
MTNR1A,CXCL2,1.0
MTNR1A,PMCH,1.0
MTNR1A,CMIP,1.0
MTNR1A,TMX2,1.0
MTNR1A,PEX14,1.0
MTNR1A,SNAPIN,1.0
MTNR1A,GALNS,1.0
MTNR1A,CHRM4,1.0
MTNR1A,NAP1L5,1.0
MTNR1A,CIT,1.0
MTNR1A,LAPTM4A,1.0
MTNR1A,PSME4,1.0
MTNR1A,PRELID1,1.0
MTNR1A,P2RY12,1.0
MTNR1A,MESD,1.0
MTNR1A,GNAT3,1.0
MTNR1A,GNAZ,1.0
MTNR1A,CCL21,1.0
MTNR1A,SLC6A3,1.0
MTNR1A,PTPN13,1.0
MTNR1A,PSMD2,1.0
MTNR1A,CNR2,1.0
MTNR1A,FAM241B,1.0
MTNR1A,RNF41,1.0
MTNR1A,CHRM2,1.0
MTNR1A,HRH3,1.0
MTNR1A,ADCY3,1.0
MTNR1A,ZDHHC16,1.0
MTNR1A,COL9A2,1.0
MTNR1A,ZC3H11A,1.0
MTNR1A,CASR,1.0
MTNR1A,HMGN2,1.0
MTNR1A,VAPB,1.0
MTNR1A,SRI,1.0
MTNR1A,TMEM230,1.0
MTNR1A,ZNF460,1.0
MTNR1A,TAS2R19,1.0
MTNR1A,HTR1D,1.0
MTNR1A,CXCR2,1.0
MTNR1A,PNOC,1.0
MTNR1A,NPY,1.0
MTNR1A,C5AR1,1.0
MTNR1A,DRD4,1.0
MTNR1A,CXCR5,1.0
MTNR1A,HCAR2,1.0
MTNR1A,NPBWR1,1.0
MTNR1A,P2RY14,1.0
MTNR1A,TAS2R14,1.0
MTNR1A,CXCR3,1.0
MTNR1A,CCR7,1.0
MTNR1A,CCR8,1.0
MTNR1A,TAS2R50,1.0
MTNR1A,GAL,1.0
MTNR1A,PYY,1.0
MTNR1A,OXGR1,1.0
MTNR1A,OPRK1,1.0
MTNR1A,HTR1F,1.0
MTNR1A,TAS2R3,1.0
MTNR1A,TAS2R39,1.0
MTNR1A,OPRL1,1.0
MTNR1A,HRH4,1.0
MTNR1A,RXFP3,1.0
MTNR1A,CCR9,1.0
MTNR1A,CCR10,1.0
MTNR1A,TAS2R4,1.0
MTNR1A,TAS2R16,1.0
MTNR1A,TAS2R7,1.0
MTNR1A,TAS2R10,1.0
MTNR1A,GPR18,1.0
MTNR1A,CCR5,1.0
MTNR1A,ECE1,1.0
MTNR1A,PPP2R3C,1.0
MTNR1A,MYO9A,1.0
MTNR1A,CCR1,1.0
MTNR1A,COG1,1.0
MTNR1A,CCR3,1.0
MTNR1A,GNB1,1.0
MTNR1A,PDIA6,1.0
MTNR1A,TAS2R30,1.0
MTNR1A,CXCL5,1.0
MTNR1A,PPY,1.0
MTNR1A,TMIGD3,1.0
MTNR1A,ACKR3,1.0
MTNR1A,RXFP4,1.0
MTNR1A,OPRM1,1.0
MTNR1A,PPBP,1.0
MTNR1A,TAS2R31,1.0
MTNR1A,TAS2R8,1.0
MTNR1A,CNR1,1.0
MTNR1A,TAS2R41,1.0
MTNR1A,SSTR3,1.0
MTNR1A,SLIT1,1.0
MTNR1A,EMC7,1.0
MTNR1A,HDAC10,1.0
MTNR1A,CYP27C1,1.0
MTNR1A,CXCL9,1.0
MTNR1A,SSTR5,1.0
MTNR1A,APLN,1.0
MTNR1A,TAS2R1,1.0
MTNR1A,AGT,1.0
MTNR1A,CCL28,1.0
MTNR1A,CXCL3,1.0
MTNR1A,MTNR1B,1.0
MTNR1A,P2RY13,1.0
MTNR1A,AGTR2,1.0
MTNR1A,GPR55,1.0
MTNR1A,HIVEP2,1.0
MTNR1A,CHD4,1.0
MTNR1A,SLC2A3,1.0
MTNR1A,TMEM14A,1.0
MTNR1A,SVEP1,1.0
MTNR1A,MCC,1.0
MTNR1A,TPP2,1.0
MTNR1A,FPR2,1.0
MTNR1A,GNA11,1.0
MTNR1A,FPR1,1.0
MTNR1A,CXCL16,1.0
MTNR1A,PENK,1.0
MTNR1A,CXCL6,1.0
MTNR1A,NMS,1.0
MTNR1A,PCDHB10,1.0
MTNR1A,GPR50,1.0
MTNR1A,PTPRD,1.0
MTNR1A,FPR3,1.0
MTNR1A,BDKRB1,1.0
MTNR1A,INSL5,1.0
MTNR1A,GBA2,1.0
MTNR1A,USP28,1.0
MTNR1A,ABHD14B,1.0
MTNR1A,ASCL1,1.0
MTNR1A,PTX3,1.0
MTNR1A,ANKRD12,1.0
MTNR1A,DDHD2,1.0
MTNR1A,CCDC167,1.0
MTNR1A,WASHC4,1.0
MTNR1A,SOX11,1.0
MTNR1A,F8A3,1.0
MTNR1A,F8A2,1.0
MTNR1A,F8A1,1.0
MTNR1A,LIPE,1.0
MTNR1A,FDXR,1.0
MTNR1A,H2AC6,1.0
MTNR1A,TM9SF1,1.0
MTNR1A,DDX52,1.0
MTNR1A,LRP3,1.0
MTNR1A,ZNF350,1.0
MTNR1A,TVP23B,1.0
MTNR1A,C10orf90,1.0
MTNR1A,PKD1L2,1.0
AMBRA1,PIK3C3,1.0
AMBRA1,MYC,1.0
AMBRA1,CCT2,1.0
AMBRA1,PPP2CA,1.0
AMBRA1,DYNLL1,1.0
AMBRA1,GPS1,1.0
AMBRA1,GABARAP,1.0
AMBRA1,MAP1B,1.0
AMBRA1,COPS8,1.0
AMBRA1,NUDC,1.0
AMBRA1,DCAF7,1.0
AMBRA1,RPTOR,1.0
AMBRA1,ATG3,1.0
AMBRA1,VPS50,1.0
AMBRA1,FBXW11,1.0
AMBRA1,HSPD1,1.0
AMBRA1,UBL4A,1.0
AMBRA1,SUGT1,1.0
AMBRA1,CUL7,1.0
AMBRA1,USP50,1.0
AMBRA1,WSB2,1.0
AMBRA1,CAMKMT,1.0
AMBRA1,ATG4B,1.0
AMBRA1,TBC1D22A,1.0
AMBRA1,BCL2,1.0
AMBRA1,DDB1,1.0
AMBRA1,DYNLL2,1.0
AMBRA1,MTOR,1.0
AMBRA1,PSMD2,1.0
AMBRA1,PSMA1,1.0
AMBRA1,PSMA4,1.0
AMBRA1,BAG2,1.0
AMBRA1,NES,1.0
AMBRA1,ULK1,1.0
AMBRA1,ATG13,1.0
AMBRA1,MAP1LC3B,1.0
AMBRA1,IRGM,1.0
AMBRA1,BECN2,1.0
AMBRA1,DDA1,1.0
AMBRA1,ASB8,1.0
AMBRA1,LRRC29,1.0
AMBRA1,PRAMEF5,1.0
AMBRA1,F12,1.0
AMBRA1,LRRC42,1.0
AMBRA1,HPS1,1.0
RICTOR,HNRNPUL1,1.0
RICTOR,RPL23A,1.0
RICTOR,RPS3A,1.0
RICTOR,GSK3A,1.0
RICTOR,CPS1,1.0
RICTOR,RPS5,1.0
RICTOR,TIA1,1.0
RICTOR,USP9X,1.0
RICTOR,RPS6,1.0
RICTOR,RAPGEF5,1.0
RICTOR,GNG2,1.0
RICTOR,IL17RA,1.0
RICTOR,C6orf141,1.0
RICTOR,ABHD16A,1.0
RICTOR,TTI1,1.0
RICTOR,CRYBA4,1.0
RICTOR,MKNK2,1.0
RICTOR,XPO1,1.0
RICTOR,RPS6KB1,1.0
RICTOR,YWHAE,1.0
RICTOR,MLST8,1.0
RICTOR,MAPKAP1,1.0
RICTOR,DEPTOR,1.0
RICTOR,RPTOR,1.0
RICTOR,MAP3K8,1.0
RICTOR,PREX1,1.0
RICTOR,PINK1,1.0
RICTOR,TSC1,1.0
RICTOR,AVIL,1.0
RICTOR,YWHAB,1.0
RICTOR,FBXW7,1.0
RICTOR,STK38,1.0
RICTOR,GPR75-ASB3,1.0
RICTOR,ASB3,1.0
RICTOR,FBXO9,1.0
RICTOR,CASP9,1.0
RICTOR,SIRT1,1.0
RICTOR,CAD,1.0
RICTOR,IL13RA2,1.0
RICTOR,DDB1,1.0
RICTOR,KRT10,1.0
RICTOR,TUBGCP5,1.0
RICTOR,ANTXR1,1.0
RICTOR,MTOR,1.0
RICTOR,NBN,1.0
RICTOR,PRR5L,1.0
RICTOR,PRR5,1.0
RICTOR,THEM4,1.0
RICTOR,PTGES3L-AARSD1,1.0
RICTOR,AARSD1,1.0
RICTOR,GNB1,1.0
RICTOR,ZNF24,1.0
RICTOR,TSHB,1.0
RICTOR,TSPYL1,1.0
RICTOR,PROZ,1.0
RICTOR,SDF4,1.0
RICTOR,TKTL1,1.0
SNRPA,SF3A3,1.0
SNRPA,RBM5,1.0
SNRPA,SF3B2,1.0
SNRPA,RNPS1,1.0
SNRPA,POLR2H,1.0
SNRPA,TRIM24,1.0
SNRPA,SF3A1,1.0
SNRPA,POLR2E,1.0
SNRPA,PHF5A,1.0
SNRPA,SNRPD3,1.0
SNRPA,EWSR1,1.0
SNRPA,HNRNPUL1,1.0
SNRPA,SRSF3,1.0
SNRPA,U2AF1,1.0
SNRPA,SNRPN,1.0
SNRPA,SMN2,1.0
SNRPA,SMN1,1.0
SNRPA,SNRNP70,1.0
SNRPA,CIRBP,1.0
SNRPA,SUZ12,1.0
SNRPA,DAZAP1,1.0
SNRPA,SF3B3,1.0
SNRPA,SNRPB2,1.0
SNRPA,CDC5L,1.0
SNRPA,PRPF6,1.0
SNRPA,GTF2F1,1.0
SNRPA,NCBP2,1.0
SNRPA,SF3B6,1.0
SNRPA,QKI,1.0
SNRPA,SF3B1,1.0
SNRPA,SDCBP,1.0
SNRPA,TIMM13,1.0
SNRPA,PABPC1,1.0
SNRPA,RBM3,1.0
SNRPA,CPSF2,1.0
SNRPA,PCBP2,1.0
SNRPA,CD2BP2,1.0
SNRPA,POLR2C,1.0
SNRPA,SNRPE,1.0
SNRPA,SNRPG,1.0
SNRPA,CPSF1,1.0
SNRPA,SRSF5,1.0
SNRPA,PRPF4,1.0
SNRPA,SNRNP40,1.0
SNRPA,CPLX1,1.0
SNRPA,HNRNPC,1.0
SNRPA,WBP4,1.0
SNRPA,HNRNPK,1.0
SNRPA,XPO1,1.0
SNRPA,EZH2,1.0
SNRPA,POLR2K,1.0
SNRPA,GTF2F2,1.0
SNRPA,SNRPA1,1.0
SNRPA,SUGP1,1.0
SNRPA,SRSF6,1.0
SNRPA,POLR2I,1.0
SNRPA,SRSF7,1.0
SNRPA,EEF1AKNMT,1.0
SNRPA,GTF2B,1.0
SNRPA,IFIT1,1.0
SNRPA,IFIT3,1.0
SNRPA,LSM2,1.0
SNRPA,HNRNPH1,1.0
SNRPA,CHD8,1.0
SNRPA,LHX4,1.0
SNRPA,CCAR1,1.0
SNRPA,HNRNPR,1.0
SNRPA,VCL,1.0
SNRPA,TXNL4A,1.0
SNRPA,CSTF2,1.0
SNRPA,POLR2J,1.0
SNRPA,CDC40,1.0
SNRPA,U2AF1L5,1.0
SNRPA,DHX38,1.0
SNRPA,HNRNPU,1.0
SNRPA,HNRNPA2B1,1.0
SNRPA,CPSF7,1.0
SNRPA,HNRNPA3,1.0
SNRPA,HNRNPF,1.0
SNRPA,POLR2A,1.0
SNRPA,SRSF1,1.0
SNRPA,POLR2F,1.0
SNRPA,DNAJC8,1.0
SNRPA,SNU13,1.0
SNRPA,FUS,1.0
SNRPA,PTBP1,1.0
SNRPA,CPSF3,1.0
SNRPA,PCF11,1.0
SNRPA,CUL5,1.0
SNRPA,CUL7,1.0
SNRPA,PAPOLA,1.0
SNRPA,DDX23,1.0
SNRPA,POLR2D,1.0
SNRPA,CLP1,1.0
SNRPA,YARS1,1.0
SNRPA,SF3B5,1.0
SNRPA,TST,1.0
SNRPA,LIN28A,1.0
SNRPA,POLR2L,1.0
SNRPA,PPM1G,1.0
SNRPA,RBMY1J,1.0
SNRPA,RBMY1F,1.0
SNRPA,LENG8,1.0
SNRPA,HNRNPL,1.0
SNRPA,OTX2,1.0
SNRPA,SNRPB,1.0
SNRPA,TRIR,1.0
SNRPA,PCBP1,1.0
SNRPA,AGMAT,1.0
SNRPA,RBM42,1.0
SNRPA,IFIT2,1.0
SNRPA,SRRM1,1.0
SNRPA,TNFAIP8L1,1.0
SNRPA,RBPMS2,1.0
SNRPA,RASAL3,1.0
SNRPA,LIN28B,1.0
SNRPA,ENOX2,1.0
SNRPA,TIAL1,1.0
SNRPA,ZCCHC13,1.0
SF3A3,RBM5,1.0
SF3A3,SF3B2,1.0
SF3A3,RNPS1,1.0
SF3A3,POLR2H,1.0
SF3A3,SF3A1,1.0
SF3A3,POLR2E,1.0
SF3A3,PHF5A,1.0
SF3A3,SNRPD3,1.0
SF3A3,HNRNPUL1,1.0
SF3A3,MCM5,1.0
SF3A3,SRSF3,1.0
SF3A3,U2AF1,1.0
SF3A3,SNRPN,1.0
SF3A3,SNRNP70,1.0
SF3A3,XAB2,1.0
SF3A3,SUZ12,1.0
SF3A3,MAGOH,1.0
SF3A3,SF3B3,1.0
SF3A3,SNRPB2,1.0
SF3A3,CDC5L,1.0
SF3A3,RAD21,1.0
SF3A3,SNRPC,1.0
SF3A3,PRPF6,1.0
SF3A3,GTF2F1,1.0
SF3A3,NCBP2,1.0
SF3A3,SF3B6,1.0
SF3A3,SF3B1,1.0
SF3A3,PRPF3,1.0
SF3A3,CPSF2,1.0
SF3A3,DDX46,1.0
SF3A3,PCBP2,1.0
SF3A3,POP1,1.0
SF3A3,PRPF31,1.0
SF3A3,SND1,1.0
SF3A3,ACTR1A,1.0
SF3A3,COPS3,1.0
SF3A3,BAG4,1.0
SF3A3,CD2BP2,1.0
SF3A3,POLR2C,1.0
SF3A3,SNRPE,1.0
SF3A3,PLRG1,1.0
SF3A3,RBM17,1.0
SF3A3,SNRPG,1.0
SF3A3,RBM7,1.0
SF3A3,CPSF1,1.0
SF3A3,SRSF5,1.0
SF3A3,EIF4G1,1.0
SF3A3,PRPF4,1.0
SF3A3,SMNDC1,1.0
SF3A3,RAE1,1.0
SF3A3,SNRNP40,1.0
SF3A3,HNRNPC,1.0
SF3A3,WBP4,1.0
SF3A3,TCF3,1.0
SF3A3,EMC2,1.0
SF3A3,HNRNPK,1.0
SF3A3,LSM4,1.0
SF3A3,POLR2K,1.0
SF3A3,HSPB1,1.0
SF3A3,GTF2F2,1.0
SF3A3,SNRPA1,1.0
SF3A3,USP47,1.0
SF3A3,SUGP1,1.0
SF3A3,ANXA5,1.0
SF3A3,SRSF6,1.0
SF3A3,WDHD1,1.0
SF3A3,POLR2I,1.0
SF3A3,SRSF7,1.0
SF3A3,LSM2,1.0
SF3A3,HNRNPH1,1.0
SF3A3,QPRT,1.0
SF3A3,FOXB1,1.0
SF3A3,CCAR1,1.0
SF3A3,PA2G4,1.0
SF3A3,HNRNPR,1.0
SF3A3,TXNL4A,1.0
SF3A3,CSTF2,1.0
SF3A3,POLR2J,1.0
SF3A3,CDC40,1.0
SF3A3,U2AF1L5,1.0
SF3A3,DHX38,1.0
SF3A3,HNRNPU,1.0
SF3A3,HNRNPA2B1,1.0
SF3A3,CPSF7,1.0
SF3A3,HNRNPA3,1.0
SF3A3,HNRNPF,1.0
SF3A3,SREK1,1.0
SF3A3,POLR2A,1.0
SF3A3,SRSF1,1.0
SF3A3,POLR2F,1.0
SF3A3,DNAJC8,1.0
SF3A3,SNU13,1.0
SF3A3,FUS,1.0
SF3A3,PTBP1,1.0
SF3A3,CPSF3,1.0
SF3A3,PCF11,1.0
SF3A3,TADA2A,1.0
SF3A3,FBXW7,1.0
SF3A3,CRBN,1.0
SF3A3,TTC4,1.0
SF3A3,CUL7,1.0
SF3A3,FTSJ1,1.0
SF3A3,PAPOLA,1.0
SF3A3,TRAP1,1.0
SF3A3,DHX15,1.0
SF3A3,DDX23,1.0
SF3A3,POLR2D,1.0
SF3A3,ISY1,1.0
SF3A3,ISY1-RAB43,1.0
SF3A3,CLP1,1.0
SF3A3,DDB1,1.0
SF3A3,FOXQ1,1.0
SF3A3,HGS,1.0
SF3A3,ZNF830,1.0
SF3A3,SF3B5,1.0
SF3A3,TSKS,1.0
SF3A3,PUF60,1.0
SF3A3,POLR2L,1.0
SF3A3,PRPF40B,1.0
SF3A3,TRIM69,1.0
SF3A3,CDAN1,1.0
SF3A3,SPIN1,1.0
SF3A3,HNRNPL,1.0
SF3A3,TOX4,1.0
SF3A3,ANXA4,1.0
SF3A3,ADAP1,1.0
SF3A3,CCDC97,1.0
SF3A3,SNRPB,1.0
SF3A3,PCBP1,1.0
SF3A3,MTNR1B,1.0
SF3A3,SRRM1,1.0
SF3A3,ZRSR2,1.0
SF3A3,TRPM8,1.0
POLD1,TERF1,1.0
POLD1,H3-4,1.0
POLD1,NOLC1,1.0
POLD1,PURB,1.0
POLD1,XAB2,1.0
POLD1,CDC5L,1.0
POLD1,MYC,1.0
POLD1,RFC2,1.0
POLD1,RFC3,1.0
POLD1,POLA1,1.0
POLD1,GTF2H1,1.0
POLD1,MAGEA3,1.0
POLD1,COPS6,1.0
POLD1,GABARAPL2,1.0
POLD1,RPA3,1.0
POLD1,CCNE1,1.0
POLD1,PRIM2,1.0
POLD1,POT1,1.0
POLD1,PTP4A3,1.0
POLD1,POLK,1.0
POLD1,XPO1,1.0
POLD1,POLA2,1.0
POLD1,TERF2IP,1.0
POLD1,ACD,1.0
POLD1,AP3B1,1.0
POLD1,XRCC1,1.0
POLD1,UPF2,1.0
POLD1,POLD3,1.0
POLD1,CNOT2,1.0
POLD1,GTF2H2,1.0
POLD1,ATRX,1.0
POLD1,GTF2H3,1.0
POLD1,ERCC3,1.0
POLD1,FEN1,1.0
POLD1,TERF2,1.0
POLD1,GFOD1,1.0
POLD1,ARHGAP25,1.0
POLD1,EIF2AK1,1.0
POLD1,MGMT,1.0
POLD1,ZNF746,1.0
POLD1,POLB,1.0
POLD1,UPF1,1.0
POLD1,WASF2,1.0
POLD1,TBC1D4,1.0
POLD1,GINS4,1.0
POLD1,LIG1,1.0
POLD1,PIDD1,1.0
POLD1,MCM3,1.0
POLD1,DNA2,1.0
POLD1,POLD4,1.0
POLD1,POLD2,1.0
POLD1,CHGB,1.0
POLD1,SPRTN,1.0
POLD1,TBC1D2,1.0
POLD1,MYH7,1.0
POLD1,TCEA1,1.0
POLD1,ERCC1,1.0
POLD1,RFC1,1.0
POLD1,GTF2H4,1.0
POLD1,ERCC8,1.0
POLD1,ERCC5,1.0
POLD1,ERCC6,1.0
POLD1,RFC4,1.0
POLD1,NAF1,1.0
POLD1,WRNIP1,1.0
POLD1,CRTC3,1.0
POLD1,GAR1,1.0
POLD1,EAF1,1.0
POLD1,YOD1,1.0
POLD1,CCND3,1.0
BRI3BP,YIPF3,1.0
BRI3BP,TPTE,1.0
BRI3BP,HTR3C,1.0
BRI3BP,SPPL2B,1.0
BRI3BP,DLK1,1.0
BRI3BP,TRARG1,1.0
BRI3BP,TCTN1,1.0
BRI3BP,P2RY12,1.0
BRI3BP,TSPAN5,1.0
BRI3BP,LPAR1,1.0
BRI3BP,LRRC4C,1.0
BRI3BP,GDE1,1.0
HOXB13,IRF4,1.0
HOXB13,ZNF490,1.0
HOXB13,POU2F1,1.0
HOXB13,FOXG1,1.0
HOXB13,TEAD2,1.0
HOXB13,FOXS1,1.0
HOXB13,HOXD4,1.0
HOXB13,ALX4,1.0
HOXB13,FOXE1,1.0
HOXB13,FOXF1,1.0
HOXB13,FOXA2,1.0
HOXB13,FOXC2,1.0
HOXB13,MEIS1,1.0
PDHB,RCC1,1.0
PDHB,BRF2,1.0
PDHB,PDHA1,1.0
PDHB,PDPR,1.0
PDHB,PDHA2,1.0
PDHB,DLD,1.0
PDHB,MPC2,1.0
PDHB,COX5A,1.0
PDHB,HDAC6,1.0
PDHB,CA9,1.0
PDHB,CFAP20,1.0
PDHB,YWHAE,1.0
PDHB,EIF5,1.0
PDHB,PCYT2,1.0
PDHB,AQP1,1.0
PDHB,RASGRF2,1.0
PDHB,GRB7,1.0
PDHB,PTBP1,1.0
PDHB,DYRK2,1.0
PDHB,ZNF746,1.0
PDHB,DLAT,1.0
PDHB,FCER1A,1.0
PDHB,RRAGB,1.0
PDHB,PPP3CC,1.0
PDHB,PPP3R1,1.0
PDHB,MDC1,1.0
PDHB,CA14,1.0
PDHB,PDHX,1.0
PDHB,CA2,1.0
PDHB,TRIM63,1.0
PDHB,TMCO1,1.0
PDHB,HSD17B10,1.0
PDHB,CS,1.0
PDHB,OGDH,1.0
PDHB,PTP4A1,1.0
PDHB,MPC1,1.0
PDHB,CA5A,1.0
PDHB,PFDN1,1.0
PDHB,DUPD1,1.0
PDHB,ANXA7,1.0
PDHB,GID4,1.0
PDHB,FOXD4,1.0
PDHB,MCC,1.0
PDHB,UQCRQ,1.0
PDHB,CA5B,1.0
PDHB,CA7,1.0
PDHB,CA4,1.0
PDHB,CA13,1.0
PDHB,RHAG,1.0
PDHB,PDP1,1.0
PDHB,PDP2,1.0
PDHB,PDK2,1.0
PDHB,CA12,1.0
PDHB,CA3,1.0
PDHB,CA1,1.0
PDHB,PDK4,1.0
NUP133,NUP88,1.0
NUP133,RNPS1,1.0
NUP133,RANBP2,1.0
NUP133,SMC3,1.0
NUP133,SNRPD3,1.0
NUP133,CENPA,1.0
NUP133,DYNC1H1,1.0
NUP133,SRSF3,1.0
NUP133,U2AF1,1.0
NUP133,SMN2,1.0
NUP133,SMN1,1.0
NUP133,MAGOH,1.0
NUP133,RAD21,1.0
NUP133,PDS5B,1.0
NUP133,RANGAP1,1.0
NUP133,GEMIN5,1.0
NUP133,MYC,1.0
NUP133,CENPF,1.0
NUP133,NCBP2,1.0
NUP133,NUP205,1.0
NUP133,FOXI2,1.0
NUP133,ITGB3BP,1.0
NUP133,PMF1-BGLAP,1.0
NUP133,PMF1,1.0
NUP133,CLASP1,1.0
NUP133,PHAX,1.0
NUP133,NUP107,1.0
NUP133,CPSF2,1.0
NUP133,ACTR1A,1.0
NUP133,SNRPE,1.0
NUP133,RPL26L1,1.0
NUP133,SNRPG,1.0
NUP133,CPSF1,1.0
NUP133,SRSF5,1.0
NUP133,RAE1,1.0
NUP133,NUP43,1.0
NUP133,NUF2,1.0
NUP133,CENPP,1.0
NUP133,NUP50,1.0
NUP133,CDCA8,1.0
NUP133,ERCC6L,1.0
NUP133,NUDC,1.0
NUP133,PSAP,1.0
NUP133,CENPU,1.0
NUP133,EIF4E,1.0
NUP133,CDCA5,1.0
NUP133,XPO1,1.0
NUP133,CENPE,1.0
NUP133,CENPO,1.0
NUP133,CENPM,1.0
NUP133,DDX1,1.0
NUP133,KIF2A,1.0
NUP133,INCENP,1.0
NUP133,NUP62,1.0
NUP133,BUB1,1.0
NUP133,CENPN,1.0
NUP133,KIF18A,1.0
NUP133,NDC80,1.0
NUP133,PAFAH1B1,1.0
NUP133,RANBP1,1.0
NUP133,TAOK1,1.0
NUP133,NUP188,1.0
NUP133,CLIP1,1.0
NUP133,SPDL1,1.0
NUP133,HDAC8,1.0
NUP133,SPC24,1.0
NUP133,KNTC1,1.0
NUP133,NUP37,1.0
NUP133,CENPC,1.0
NUP133,CENPT,1.0
NUP133,NUP35,1.0
NUP133,CCNB2,1.0
NUP133,SPC25,1.0
NUP133,SGO2,1.0
NUP133,SEC13,1.0
NUP133,NUP210,1.0
NUP133,NUP42,1.0
NUP133,SKA1,1.0
NUP133,DSN1,1.0
